date,la_fuel_price,yr,mo,day
8/2/2005,2.08,2005,8,2
8/3/2005,2.095,2005,8,3
8/4/2005,2.145,2005,8,4
8/5/2005,2.135,2005,8,5
8/8/2005,2.225,2005,8,8
8/9/2005,2.18,2005,8,9
8/10/2005,2.13,2005,8,10
8/11/2005,2.145,2005,8,11
8/12/2005,2.16,2005,8,12
8/15/2005,2.2,2005,8,15
8/16/2005,2.155,2005,8,16
8/17/2005,2.02,2005,8,17
8/18/2005,1.98,2005,8,18
8/19/2005,2.03,2005,8,19
8/22/2005,1.99,2005,8,22
8/23/2005,1.975,2005,8,23
8/24/2005,2.025,2005,8,24
8/25/2005,2.16,2005,8,25
8/26/2005,2.13,2005,8,26
8/29/2005,2.14,2005,8,29
8/30/2005,2.265,2005,8,30
8/31/2005,2.33,2005,8,31
9/1/2005,2.399,2005,9,1
9/2/2005,2.314,2005,9,2
9/6/2005,2.225,2005,9,6
9/7/2005,2.145,2005,9,7
9/8/2005,2.033,2005,9,8
9/9/2005,2,2005,9,9
9/12/2005,2.05,2005,9,12
9/13/2005,2.105,2005,9,13
9/14/2005,2.165,2005,9,14
9/15/2005,2.145,2005,9,15
9/16/2005,2.095,2005,9,16
9/19/2005,2.27,2005,9,19
9/20/2005,2.213,2005,9,20
9/21/2005,2.28,2005,9,21
9/22/2005,2.28,2005,9,22
9/23/2005,2.175,2005,9,23
9/26/2005,2.259,2005,9,26
9/27/2005,2.38,2005,9,27
9/28/2005,2.315,2005,9,28
9/29/2005,2.555,2005,9,29
9/30/2005,2.53,2005,9,30
10/3/2005,2.355,2005,10,3
10/4/2005,2.36,2005,10,4
10/5/2005,2.368,2005,10,5
10/6/2005,2.315,2005,10,6
10/7/2005,2.355,2005,10,7
10/10/2005,2.365,2005,10,10
10/11/2005,2.375,2005,10,11
10/12/2005,2.331,2005,10,12
10/13/2005,2.297,2005,10,13
10/14/2005,2.225,2005,10,14
10/17/2005,2.268,2005,10,17
10/18/2005,2.23,2005,10,18
10/19/2005,2.115,2005,10,19
10/20/2005,2.05,2005,10,20
10/21/2005,1.99,2005,10,21
10/24/2005,1.955,2005,10,24
10/25/2005,1.995,2005,10,25
10/26/2005,1.965,2005,10,26
10/27/2005,1.985,2005,10,27
10/28/2005,1.97,2005,10,28
10/31/2005,1.885,2005,10,31
11/1/2005,1.87,2005,11,1
11/2/2005,1.798,2005,11,2
11/3/2005,1.86,2005,11,3
11/4/2005,1.825,2005,11,4
11/7/2005,1.815,2005,11,7
11/8/2005,1.815,2005,11,8
11/9/2005,1.833,2005,11,9
11/10/2005,1.783,2005,11,10
11/11/2005,1.765,2005,11,11
11/14/2005,1.768,2005,11,14
11/15/2005,1.713,2005,11,15
11/16/2005,1.744,2005,11,16
11/17/2005,1.725,2005,11,17
11/18/2005,1.71,2005,11,18
11/21/2005,1.723,2005,11,21
11/22/2005,1.706,2005,11,22
11/23/2005,1.665,2005,11,23
11/28/2005,1.643,2005,11,28
11/29/2005,1.6,2005,11,29
11/30/2005,1.625,2005,11,30
12/1/2005,1.665,2005,12,1
12/2/2005,1.69,2005,12,2
12/5/2005,1.718,2005,12,5
12/6/2005,1.693,2005,12,6
12/7/2005,1.66,2005,12,7
12/8/2005,1.7,2005,12,8
12/9/2005,1.66,2005,12,9
12/12/2005,1.7,2005,12,12
12/13/2005,1.78,2005,12,13
12/14/2005,1.79,2005,12,14
12/15/2005,1.78,2005,12,15
12/16/2005,1.83,2005,12,16
12/19/2005,1.778,2005,12,19
12/20/2005,1.75,2005,12,20
12/21/2005,1.828,2005,12,21
12/22/2005,1.815,2005,12,22
12/23/2005,1.798,2005,12,23
12/27/2005,1.725,2005,12,27
12/28/2005,1.77,2005,12,28
12/29/2005,1.803,2005,12,29
12/30/2005,1.843,2005,12,30
1/3/2006,1.878,2006,1,3
1/4/2006,1.913,2006,1,4
1/5/2006,1.88,2006,1,5
1/6/2006,1.905,2006,1,6
1/9/2006,1.895,2006,1,9
1/10/2006,1.88,2006,1,10
1/11/2006,1.89,2006,1,11
1/12/2006,1.865,2006,1,12
1/13/2006,1.865,2006,1,13
1/17/2006,1.93,2006,1,17
1/18/2006,1.893,2006,1,18
1/19/2006,2.02,2006,1,19
1/20/2006,2.055,2006,1,20
1/23/2006,2.073,2006,1,23
1/24/2006,2.03,2006,1,24
1/25/2006,1.975,2006,1,25
1/26/2006,1.995,2006,1,26
1/27/2006,1.995,2006,1,27
1/30/2006,2.02,2006,1,30
1/31/2006,2.005,2006,1,31
2/1/2006,1.973,2006,2,1
2/2/2006,1.925,2006,2,2
2/3/2006,1.945,2006,2,3
2/6/2006,1.945,2006,2,6
2/7/2006,1.94,2006,2,7
2/8/2006,1.905,2006,2,8
2/9/2006,1.864,2006,2,9
2/10/2006,1.845,2006,2,10
2/13/2006,1.87,2006,2,13
2/14/2006,1.835,2006,2,14
2/15/2006,1.818,2006,2,15
2/16/2006,1.808,2006,2,16
2/17/2006,1.888,2006,2,17
2/21/2006,1.905,2006,2,21
2/22/2006,1.895,2006,2,22
2/23/2006,1.945,2006,2,23
2/24/2006,1.965,2006,2,24
2/27/2006,1.915,2006,2,27
2/28/2006,1.93,2006,2,28
3/1/2006,1.98,2006,3,1
3/2/2006,2.035,2006,3,2
3/3/2006,2.035,2006,3,3
3/6/2006,1.998,2006,3,6
3/7/2006,1.96,2006,3,7
3/8/2006,1.955,2006,3,8
3/9/2006,1.935,2006,3,9
3/10/2006,1.89,2006,3,10
3/13/2006,1.94,2006,3,13
3/14/2006,2,2006,3,14
3/15/2006,1.935,2006,3,15
3/16/2006,1.965,2006,3,16
3/17/2006,1.945,2006,3,17
3/20/2006,1.947,2006,3,20
3/21/2006,1.982,2006,3,21
3/22/2006,1.96,2006,3,22
3/23/2006,1.975,2006,3,23
3/24/2006,1.993,2006,3,24
3/27/2006,2.035,2006,3,27
3/28/2006,2.06,2006,3,28
3/29/2006,2.055,2006,3,29
3/30/2006,2.113,2006,3,30
3/31/2006,2.1,2006,3,31
4/3/2006,2.135,2006,4,3
4/4/2006,2.183,2006,4,4
4/5/2006,2.145,2006,4,5
4/6/2006,2.18,2006,4,6
4/7/2006,2.145,2006,4,7
4/10/2006,2.195,2006,4,10
4/11/2006,2.225,2006,4,11
4/12/2006,2.205,2006,4,12
4/13/2006,2.225,2006,4,13
4/17/2006,2.26,2006,4,17
4/18/2006,2.335,2006,4,18
4/19/2006,2.375,2006,4,19
4/20/2006,2.37,2006,4,20
4/21/2006,2.42,2006,4,21
4/24/2006,2.37,2006,4,24
4/25/2006,2.39,2006,4,25
4/26/2006,2.34,2006,4,26
4/27/2006,2.365,2006,4,27
4/28/2006,2.41,2006,4,28
5/1/2006,2.48,2006,5,1
5/2/2006,2.55,2006,5,2
5/3/2006,2.66,2006,5,3
5/4/2006,2.355,2006,5,4
5/5/2006,2.36,2006,5,5
5/8/2006,2.37,2006,5,8
5/9/2006,2.35,2006,5,9
5/10/2006,2.45,2006,5,10
5/11/2006,2.46,2006,5,11
5/12/2006,2.425,2006,5,12
5/15/2006,2.315,2006,5,15
5/16/2006,2.315,2006,5,16
5/17/2006,2.315,2006,5,17
5/18/2006,2.275,2006,5,18
5/19/2006,2.3,2006,5,19
5/22/2006,2.33,2006,5,22
5/23/2006,2.4,2006,5,23
5/24/2006,2.33,2006,5,24
5/25/2006,2.38,2006,5,25
5/26/2006,2.393,2006,5,26
5/30/2006,2.388,2006,5,30
5/31/2006,2.358,2006,5,31
6/1/2006,2.328,2006,6,1
6/2/2006,2.385,2006,6,2
6/5/2006,2.385,2006,6,5
6/6/2006,2.36,2006,6,6
6/7/2006,2.315,2006,6,7
6/8/2006,2.288,2006,6,8
6/9/2006,2.368,2006,6,9
6/12/2006,2.31,2006,6,12
6/13/2006,2.243,2006,6,13
6/14/2006,2.244,2006,6,14
6/15/2006,2.22,2006,6,15
6/16/2006,2.203,2006,6,16
6/19/2006,2.168,2006,6,19
6/20/2006,2.153,2006,6,20
6/21/2006,2.184,2006,6,21
6/22/2006,2.217,2006,6,22
6/23/2006,2.254,2006,6,23
6/26/2006,2.266,2006,6,26
6/27/2006,2.257,2006,6,27
6/28/2006,2.23,2006,6,28
6/29/2006,2.271,2006,6,29
6/30/2006,2.264,2006,6,30
7/5/2006,2.267,2006,7,5
7/6/2006,2.252,2006,7,6
7/7/2006,2.165,2006,7,7
7/10/2006,2.087,2006,7,10
7/11/2006,2.173,2006,7,11
7/12/2006,2.186,2006,7,12
7/13/2006,2.274,2006,7,13
7/14/2006,2.254,2006,7,14
7/17/2006,2.218,2006,7,17
7/18/2006,2.225,2006,7,18
7/19/2006,2.191,2006,7,19
7/20/2006,2.159,2006,7,20
7/21/2006,2.205,2006,7,21
7/24/2006,2.23,2006,7,24
7/25/2006,2.195,2006,7,25
7/26/2006,2.237,2006,7,26
7/27/2006,2.262,2006,7,27
7/28/2006,2.18,2006,7,28
7/31/2006,2.204,2006,7,31
8/1/2006,2.237,2006,8,1
8/2/2006,2.3,2006,8,2
8/3/2006,2.303,2006,8,3
8/4/2006,2.292,2006,8,4
8/7/2006,2.383,2006,8,7
8/8/2006,2.391,2006,8,8
8/9/2006,2.382,2006,8,9
8/10/2006,2.309,2006,8,10
8/11/2006,2.313,2006,8,11
8/14/2006,2.303,2006,8,14
8/15/2006,2.312,2006,8,15
8/16/2006,2.308,2006,8,16
8/17/2006,2.29,2006,8,17
8/18/2006,2.297,2006,8,18
8/21/2006,2.269,2006,8,21
8/22/2006,2.287,2006,8,22
8/23/2006,2.25,2006,8,23
8/24/2006,2.324,2006,8,24
8/25/2006,2.333,2006,8,25
8/28/2006,2.261,2006,8,28
8/29/2006,2.252,2006,8,29
8/30/2006,2.268,2006,8,30
8/31/2006,2.235,2006,8,31
9/1/2006,2.323,2006,9,1
9/5/2006,2.298,2006,9,5
9/6/2006,2.265,2006,9,6
9/7/2006,2.203,2006,9,7
9/8/2006,2.144,2006,9,8
9/11/2006,2.107,2006,9,11
9/12/2006,2.06,2006,9,12
9/13/2006,2.018,2006,9,13
9/14/2006,1.985,2006,9,14
9/15/2006,1.952,2006,9,15
9/18/2006,1.935,2006,9,18
9/19/2006,1.895,2006,9,19
9/20/2006,1.791,2006,9,20
9/21/2006,1.809,2006,9,21
9/22/2006,1.76,2006,9,22
9/25/2006,1.776,2006,9,25
9/26/2006,1.818,2006,9,26
9/27/2006,1.87,2006,9,27
9/28/2006,1.835,2006,9,28
9/29/2006,1.845,2006,9,29
10/2/2006,1.882,2006,10,2
10/3/2006,1.813,2006,10,3
10/4/2006,1.839,2006,10,4
10/5/2006,1.857,2006,10,5
10/6/2006,1.866,2006,10,6
10/9/2006,1.89,2006,10,9
10/10/2006,1.833,2006,10,10
10/11/2006,1.8,2006,10,11
10/12/2006,1.843,2006,10,12
10/13/2006,1.82,2006,10,13
10/16/2006,1.846,2006,10,16
10/17/2006,1.779,2006,10,17
10/18/2006,1.66,2006,10,18
10/19/2006,1.676,2006,10,19
10/20/2006,1.77,2006,10,20
10/23/2006,1.763,2006,10,23
10/24/2006,1.774,2006,10,24
10/25/2006,1.875,2006,10,25
10/26/2006,1.834,2006,10,26
10/27/2006,1.786,2006,10,27
10/30/2006,1.788,2006,10,30
10/31/2006,1.811,2006,10,31
11/1/2006,1.81,2006,11,1
11/2/2006,1.787,2006,11,2
11/3/2006,1.832,2006,11,3
11/6/2006,1.877,2006,11,6
11/7/2006,1.833,2006,11,7
11/8/2006,1.875,2006,11,8
11/9/2006,1.912,2006,11,9
11/10/2006,1.883,2006,11,10
11/13/2006,1.829,2006,11,13
11/14/2006,1.834,2006,11,14
11/15/2006,1.854,2006,11,15
11/16/2006,1.877,2006,11,16
11/17/2006,1.89,2006,11,17
11/20/2006,1.881,2006,11,20
11/21/2006,1.93,2006,11,21
11/22/2006,1.893,2006,11,22
11/27/2006,1.924,2006,11,27
11/28/2006,1.922,2006,11,28
11/29/2006,2.002,2006,11,29
11/30/2006,2.153,2006,11,30
12/1/2006,2.161,2006,12,1
12/4/2006,2.167,2006,12,4
12/5/2006,2.23,2006,12,5
12/6/2006,2.229,2006,12,6
12/7/2006,2.196,2006,12,7
12/8/2006,2.18,2006,12,8
12/11/2006,2.163,2006,12,11
12/12/2006,2.152,2006,12,12
12/13/2006,2.131,2006,12,13
12/14/2006,1.932,2006,12,14
12/15/2006,1.935,2006,12,15
12/18/2006,1.78,2006,12,18
12/19/2006,1.772,2006,12,19
12/20/2006,1.924,2006,12,20
12/21/2006,1.898,2006,12,21
12/22/2006,1.937,2006,12,22
12/26/2006,1.879,2006,12,26
12/27/2006,1.904,2006,12,27
12/28/2006,1.903,2006,12,28
12/29/2006,1.998,2006,12,29
1/2/2007,2.029,2007,1,2
1/3/2007,1.959,2007,1,3
1/4/2007,1.921,2007,1,4
1/5/2007,1.94,2007,1,5
1/8/2007,1.934,2007,1,8
1/9/2007,1.896,2007,1,9
1/10/2007,1.769,2007,1,10
1/11/2007,1.687,2007,1,11
1/12/2007,1.705,2007,1,12
1/16/2007,1.69,2007,1,16
1/17/2007,1.701,2007,1,17
1/18/2007,1.67,2007,1,18
1/19/2007,1.736,2007,1,19
1/22/2007,1.717,2007,1,22
1/23/2007,1.754,2007,1,23
1/24/2007,1.901,2007,1,24
1/25/2007,1.869,2007,1,25
1/26/2007,1.883,2007,1,26
1/29/2007,1.838,2007,1,29
1/30/2007,1.948,2007,1,30
1/31/2007,1.979,2007,1,31
2/1/2007,1.989,2007,2,1
2/2/2007,2.03,2007,2,2
2/5/2007,2.06,2007,2,5
2/6/2007,2.075,2007,2,6
2/7/2007,2.049,2007,2,7
2/8/2007,2.095,2007,2,8
2/9/2007,2.097,2007,2,9
2/12/2007,1.986,2007,2,12
2/13/2007,2.038,2007,2,13
2/14/2007,1.985,2007,2,14
2/15/2007,1.972,2007,2,15
2/16/2007,1.906,2007,2,16
2/20/2007,1.888,2007,2,20
2/21/2007,1.92,2007,2,21
2/22/2007,1.973,2007,2,22
2/23/2007,2.015,2007,2,23
2/26/2007,2.013,2007,2,26
2/27/2007,2,2007,2,27
2/28/2007,2.027,2007,2,28
3/1/2007,2.025,2007,3,1
3/2/2007,2.006,2007,3,2
3/5/2007,1.967,2007,3,5
3/6/2007,1.99,2007,3,6
3/7/2007,2.027,2007,3,7
3/8/2007,2.048,2007,3,8
3/9/2007,2.003,2007,3,9
3/12/2007,2.02,2007,3,12
3/13/2007,2.035,2007,3,13
3/14/2007,2.024,2007,3,14
3/15/2007,1.947,2007,3,15
3/16/2007,1.953,2007,3,16
3/19/2007,1.967,2007,3,19
3/20/2007,1.993,2007,3,20
3/21/2007,2.001,2007,3,21
3/22/2007,2.026,2007,3,22
3/23/2007,2.009,2007,3,23
3/26/2007,2.083,2007,3,26
3/27/2007,2.11,2007,3,27
3/28/2007,2.174,2007,3,28
3/29/2007,2.222,2007,3,29
3/30/2007,2.203,2007,3,30
4/2/2007,2.195,2007,4,2
4/3/2007,2.195,2007,4,3
4/4/2007,2.211,2007,4,4
4/5/2007,2.17,2007,4,5
4/9/2007,2.135,2007,4,9
4/10/2007,2.196,2007,4,10
4/11/2007,2.226,2007,4,11
4/12/2007,2.255,2007,4,12
4/13/2007,2.208,2007,4,13
4/16/2007,2.176,2007,4,16
4/17/2007,2.165,2007,4,17
4/18/2007,2.109,2007,4,18
4/19/2007,2.101,2007,4,19
4/20/2007,2.129,2007,4,20
4/23/2007,2.181,2007,4,23
4/24/2007,2.147,2007,4,24
4/25/2007,2.184,2007,4,25
4/26/2007,2.193,2007,4,26
4/27/2007,2.198,2007,4,27
4/30/2007,2.175,2007,4,30
5/1/2007,2.145,2007,5,1
5/2/2007,2.106,2007,5,2
5/3/2007,2.112,2007,5,3
5/4/2007,2.104,2007,5,4
5/7/2007,2.069,2007,5,7
5/8/2007,2.104,2007,5,8
5/9/2007,2.096,2007,5,9
5/10/2007,2.121,2007,5,10
5/11/2007,2.137,2007,5,11
5/14/2007,2.113,2007,5,14
5/15/2007,2.133,2007,5,15
5/16/2007,2.092,2007,5,16
5/17/2007,2.154,2007,5,17
5/18/2007,2.141,2007,5,18
5/21/2007,2.183,2007,5,21
5/22/2007,2.145,2007,5,22
5/23/2007,2.16,2007,5,23
5/24/2007,2.16,2007,5,24
5/25/2007,2.202,2007,5,25
5/29/2007,2.138,2007,5,29
5/30/2007,2.148,2007,5,30
5/31/2007,2.166,2007,5,31
6/1/2007,2.188,2007,6,1
6/4/2007,2.204,2007,6,4
6/5/2007,2.226,2007,6,5
6/6/2007,2.233,2007,6,6
6/7/2007,2.223,2007,6,7
6/8/2007,2.191,2007,6,8
6/11/2007,2.232,2007,6,11
6/12/2007,2.219,2007,6,12
6/13/2007,2.257,2007,6,13
6/14/2007,2.319,2007,6,14
6/15/2007,2.321,2007,6,15
6/18/2007,2.313,2007,6,18
6/19/2007,2.291,2007,6,19
6/20/2007,2.275,2007,6,20
6/21/2007,2.273,2007,6,21
6/22/2007,2.285,2007,6,22
6/25/2007,2.249,2007,6,25
6/26/2007,2.225,2007,6,26
6/27/2007,2.255,2007,6,27
6/28/2007,2.244,2007,6,28
6/29/2007,2.255,2007,6,29
7/2/2007,2.299,2007,7,2
7/3/2007,2.289,2007,7,3
7/5/2007,2.31,2007,7,5
7/6/2007,2.313,2007,7,6
7/9/2007,2.373,2007,7,9
7/10/2007,2.395,2007,7,10
7/11/2007,2.382,2007,7,11
7/12/2007,2.321,2007,7,12
7/13/2007,2.378,2007,7,13
7/16/2007,2.327,2007,7,16
7/17/2007,2.305,2007,7,17
7/18/2007,2.374,2007,7,18
7/19/2007,2.382,2007,7,19
7/20/2007,2.366,2007,7,20
7/23/2007,2.305,2007,7,23
7/24/2007,2.261,2007,7,24
7/25/2007,2.294,2007,7,25
7/26/2007,2.232,2007,7,26
7/27/2007,2.274,2007,7,27
7/30/2007,2.268,2007,7,30
7/31/2007,2.305,2007,7,31
8/1/2007,2.259,2007,8,1
8/2/2007,2.241,2007,8,2
8/3/2007,2.199,2007,8,3
8/6/2007,2.108,2007,8,6
8/7/2007,2.12,2007,8,7
8/8/2007,2.148,2007,8,8
8/9/2007,2.15,2007,8,9
8/10/2007,2.144,2007,8,10
8/13/2007,2.132,2007,8,13
8/14/2007,2.148,2007,8,14
8/15/2007,2.191,2007,8,15
8/16/2007,2.18,2007,8,16
8/17/2007,2.181,2007,8,17
8/20/2007,2.148,2007,8,20
8/21/2007,2.12,2007,8,21
8/22/2007,2.113,2007,8,22
8/23/2007,2.116,2007,8,23
8/24/2007,2.143,2007,8,24
8/27/2007,2.162,2007,8,27
8/28/2007,2.165,2007,8,28
8/29/2007,2.214,2007,8,29
8/30/2007,2.209,2007,8,30
8/31/2007,2.212,2007,8,31
9/4/2007,2.182,2007,9,4
9/5/2007,2.207,2007,9,5
9/6/2007,2.238,2007,9,6
9/7/2007,2.19,2007,9,7
9/10/2007,2.234,2007,9,10
9/11/2007,2.217,2007,9,11
9/12/2007,2.249,2007,9,12
9/13/2007,2.253,2007,9,13
9/14/2007,2.245,2007,9,14
9/17/2007,2.259,2007,9,17
9/18/2007,2.286,2007,9,18
9/19/2007,2.32,2007,9,19
9/20/2007,2.333,2007,9,20
9/21/2007,2.327,2007,9,21
9/24/2007,2.301,2007,9,24
9/25/2007,2.251,2007,9,25
9/26/2007,2.3,2007,9,26
9/27/2007,2.362,2007,9,27
9/28/2007,2.351,2007,9,28
10/1/2007,2.317,2007,10,1
10/2/2007,2.298,2007,10,2
10/3/2007,2.307,2007,10,3
10/4/2007,2.379,2007,10,4
10/5/2007,2.418,2007,10,5
10/8/2007,2.401,2007,10,8
10/9/2007,2.424,2007,10,9
10/10/2007,2.488,2007,10,10
10/11/2007,2.47,2007,10,11
10/12/2007,2.452,2007,10,12
10/15/2007,2.52,2007,10,15
10/16/2007,2.566,2007,10,16
10/17/2007,2.52,2007,10,17
10/18/2007,2.565,2007,10,18
10/19/2007,2.528,2007,10,19
10/22/2007,2.481,2007,10,22
10/23/2007,2.512,2007,10,23
10/24/2007,2.57,2007,10,24
10/25/2007,2.619,2007,10,25
10/26/2007,2.64,2007,10,26
10/29/2007,2.677,2007,10,29
10/30/2007,2.624,2007,10,30
10/31/2007,2.707,2007,10,31
11/1/2007,2.668,2007,11,1
11/2/2007,2.778,2007,11,2
11/5/2007,2.753,2007,11,5
11/6/2007,2.817,2007,11,6
11/7/2007,2.807,2007,11,7
11/8/2007,2.786,2007,11,8
11/9/2007,2.8,2007,11,9
11/12/2007,2.743,2007,11,12
11/13/2007,2.635,2007,11,13
11/14/2007,2.686,2007,11,14
11/15/2007,2.658,2007,11,15
11/16/2007,2.688,2007,11,16
11/19/2007,2.697,2007,11,19
11/20/2007,2.77,2007,11,20
11/21/2007,2.759,2007,11,21
11/23/2007,2.779,2007,11,23
11/26/2007,2.76,2007,11,26
11/27/2007,2.718,2007,11,27
11/28/2007,2.623,2007,11,28
11/29/2007,2.602,2007,11,29
11/30/2007,2.533,2007,11,30
12/3/2007,2.494,2007,12,3
12/4/2007,2.482,2007,12,4
12/5/2007,2.477,2007,12,5
12/6/2007,2.512,2007,12,6
12/7/2007,2.468,2007,12,7
12/10/2007,2.467,2007,12,10
12/11/2007,2.497,2007,12,11
12/12/2007,2.607,2007,12,12
12/13/2007,2.587,2007,12,13
12/14/2007,2.563,2007,12,14
12/17/2007,2.536,2007,12,17
12/18/2007,2.515,2007,12,18
12/19/2007,2.557,2007,12,19
12/20/2007,2.55,2007,12,20
12/21/2007,2.657,2007,12,21
12/24/2007,2.641,2007,12,24
12/26/2007,2.685,2007,12,26
12/27/2007,2.717,2007,12,27
12/28/2007,2.671,2007,12,28
12/31/2007,2.688,2007,12,31
1/2/2008,2.756,2008,1,2
1/3/2008,2.738,2008,1,3
1/4/2008,2.703,2008,1,4
1/7/2008,2.612,2008,1,7
1/8/2008,2.592,2008,1,8
1/9/2008,2.559,2008,1,9
1/10/2008,2.48,2008,1,10
1/11/2008,2.42,2008,1,11
1/14/2008,2.495,2008,1,14
1/15/2008,2.436,2008,1,15
1/16/2008,2.41,2008,1,16
1/17/2008,2.495,2008,1,17
1/18/2008,2.506,2008,1,18
1/22/2008,2.485,2008,1,22
1/23/2008,2.482,2008,1,23
1/24/2008,2.495,2008,1,24
1/25/2008,2.539,2008,1,25
1/28/2008,2.546,2008,1,28
1/29/2008,2.572,2008,1,29
1/30/2008,2.531,2008,1,30
1/31/2008,2.575,2008,1,31
2/1/2008,2.504,2008,2,1
2/4/2008,2.543,2008,2,4
2/5/2008,2.511,2008,2,5
2/6/2008,2.466,2008,2,6
2/7/2008,2.514,2008,2,7
2/8/2008,2.615,2008,2,8
2/11/2008,2.657,2008,2,11
2/12/2008,2.643,2008,2,12
2/13/2008,2.679,2008,2,13
2/14/2008,2.761,2008,2,14
2/15/2008,2.737,2008,2,15
2/19/2008,2.891,2008,2,19
2/20/2008,2.913,2008,2,20
2/21/2008,2.873,2008,2,21
2/22/2008,2.925,2008,2,22
2/25/2008,2.931,2008,2,25
2/26/2008,2.957,2008,2,26
2/27/2008,2.891,2008,2,27
2/28/2008,2.975,2008,2,28
2/29/2008,2.95,2008,2,29
3/3/2008,2.974,2008,3,3
3/4/2008,2.923,2008,3,4
3/5/2008,3.07,2008,3,5
3/6/2008,3.15,2008,3,6
3/7/2008,3.139,2008,3,7
3/10/2008,3.161,2008,3,10
3/11/2008,3.17,2008,3,11
3/12/2008,3.215,2008,3,12
3/13/2008,3.296,2008,3,13
3/14/2008,3.31,2008,3,14
3/17/2008,3.212,2008,3,17
3/18/2008,3.236,2008,3,18
3/19/2008,3.186,2008,3,19
3/20/2008,3.103,2008,3,20
3/24/2008,3.063,2008,3,24
3/25/2008,3.012,2008,3,25
3/26/2008,3.14,2008,3,26
3/27/2008,3.212,2008,3,27
3/28/2008,3.158,2008,3,28
3/31/2008,3.082,2008,3,31
4/1/2008,3.072,2008,4,1
4/2/2008,3.14,2008,4,2
4/3/2008,3.125,2008,4,3
4/4/2008,3.213,2008,4,4
4/7/2008,3.315,2008,4,7
4/8/2008,3.36,2008,4,8
4/9/2008,3.495,2008,4,9
4/10/2008,3.399,2008,4,10
4/11/2008,3.347,2008,4,11
4/14/2008,3.345,2008,4,14
4/15/2008,3.43,2008,4,15
4/16/2008,3.436,2008,4,16
4/17/2008,3.429,2008,4,17
4/18/2008,3.472,2008,4,18
4/21/2008,3.487,2008,4,21
4/22/2008,3.493,2008,4,22
4/23/2008,3.502,2008,4,23
4/24/2008,3.441,2008,4,24
4/25/2008,3.512,2008,4,25
4/28/2008,3.47,2008,4,28
4/29/2008,3.427,2008,4,29
4/30/2008,3.397,2008,4,30
5/1/2008,3.311,2008,5,1
5/2/2008,3.405,2008,5,2
5/5/2008,3.515,2008,5,5
5/6/2008,3.548,2008,5,6
5/7/2008,3.651,2008,5,7
5/8/2008,3.721,2008,5,8
5/9/2008,3.84,2008,5,9
5/12/2008,3.735,2008,5,12
5/13/2008,3.882,2008,5,13
5/14/2008,3.794,2008,5,14
5/15/2008,3.82,2008,5,15
5/16/2008,3.899,2008,5,16
5/19/2008,3.878,2008,5,19
5/20/2008,3.965,2008,5,20
5/21/2008,4.129,2008,5,21
5/22/2008,4.133,2008,5,22
5/23/2008,4.062,2008,5,23
5/27/2008,3.979,2008,5,27
5/28/2008,3.974,2008,5,28
5/29/2008,3.842,2008,5,29
5/30/2008,3.783,2008,5,30
6/2/2008,3.893,2008,6,2
6/3/2008,3.816,2008,6,3
6/4/2008,3.719,2008,6,4
6/5/2008,3.811,2008,6,5
6/6/2008,4.067,2008,6,6
6/9/2008,3.986,2008,6,9
6/10/2008,3.909,2008,6,10
6/11/2008,4.039,2008,6,11
6/12/2008,4.014,2008,6,12
6/13/2008,3.912,2008,6,13
6/16/2008,3.861,2008,6,16
6/17/2008,3.866,2008,6,17
6/18/2008,3.942,2008,6,18
6/19/2008,3.775,2008,6,19
6/20/2008,3.797,2008,6,20
6/23/2008,3.849,2008,6,23
6/24/2008,3.856,2008,6,24
6/25/2008,3.77,2008,6,25
6/26/2008,3.943,2008,6,26
6/27/2008,3.981,2008,6,27
6/30/2008,3.98,2008,6,30
7/1/2008,3.995,2008,7,1
7/2/2008,4.122,2008,7,2
7/3/2008,4.132,2008,7,3
7/7/2008,4.019,2008,7,7
7/8/2008,3.869,2008,7,8
7/9/2008,3.869,2008,7,9
7/10/2008,4.07,2008,7,10
7/11/2008,4.109,2008,7,11
7/14/2008,4.111,2008,7,14
7/15/2008,3.959,2008,7,15
7/16/2008,3.895,2008,7,16
7/17/2008,3.813,2008,7,17
7/18/2008,3.776,2008,7,18
7/21/2008,3.869,2008,7,21
7/22/2008,3.778,2008,7,22
7/23/2008,3.657,2008,7,23
7/24/2008,3.702,2008,7,24
7/25/2008,3.649,2008,7,25
7/28/2008,3.689,2008,7,28
7/29/2008,3.595,2008,7,29
7/30/2008,3.639,2008,7,30
7/31/2008,3.527,2008,7,31
8/1/2008,3.5,2008,8,1
8/4/2008,3.406,2008,8,4
8/5/2008,3.302,2008,8,5
8/6/2008,3.249,2008,8,6
8/7/2008,3.251,2008,8,7
8/8/2008,3.151,2008,8,8
8/11/2008,3.143,2008,8,11
8/12/2008,3.123,2008,8,12
8/13/2008,3.175,2008,8,13
8/14/2008,3.142,2008,8,14
8/15/2008,3.146,2008,8,15
8/18/2008,3.104,2008,8,18
8/19/2008,3.167,2008,8,19
8/20/2008,3.203,2008,8,20
8/21/2008,3.314,2008,8,21
8/22/2008,3.152,2008,8,22
8/25/2008,3.204,2008,8,25
8/26/2008,3.257,2008,8,26
8/27/2008,3.296,2008,8,27
8/28/2008,3.216,2008,8,28
8/29/2008,3.244,2008,8,29
9/2/2008,3.147,2008,9,2
9/3/2008,3.098,2008,9,3
9/4/2008,3.033,2008,9,4
